sid,id,Original Item Name,Preprocessed Item Name,category1,category2,cat1|cat2,,,,,,,,
1855,49347,瑞士蓮Lindor 60 黑巧克力,瑞士蓮Lindor黑巧克力,,,#N/A,,,,,,,,
1856,72900,私人調香系列 蜜桃狂想 限定版設計師微霧唇膏,私人調香系列蜜桃狂想限定版設計師微霧唇膏,,,#N/A,,,,,,,,
1857,16987,休閒和生活風格(專櫃借櫃)-新光三越-12F.應稅,休閒和生活風格新光三越F應稅,,,#N/A,,,,,,,,
1858,29748,品木宣言 泥娃娃活性碳面膜Kakao限定版,品木宣言泥娃娃活性碳面膜Kakao限定版,,,#N/A,,,,,,,,
1859,9176,歐嬤法蘭司核桃肉桂捲,歐嬤法蘭司核桃肉桂捲,,,#N/A,,,,,,,,
1860,97739,無色限緞光極潤唇膏- BR785,無色限緞光極潤唇膏BR,,,#N/A,,,,,,,,
1861,7127,HERITAGE 特強味切達乾酪22,HERITAGE特強味切達乾酪,,,#N/A,,,,,,,,
1862,69910,一日野菜-萵苣沙拉,一日野菜萵苣沙拉,,,#N/A,,,,,,,,
1863,84122,亮采賦活露-豐潤,亮采賦活露豐潤,,,#N/A,,,,,,,,
1864,52301,薄鹽花生豆果子89g,薄鹽花生豆果子g,,,#N/A,,,,,,,,
1865,53720,星太郎碳佐麻里紅金麻辣味點心麵75g,星太郎碳佐麻里紅金麻辣味點心麵g,,,#N/A,,,,,,,,
1866,75531,味之素顆粒玉米大濃湯,味之素顆粒玉米大濃湯,,,#N/A,,,,,,,,
1867,41022,員工-椒麻雞(煲),員工椒麻雞,,,#N/A,,,,,,,,
1868,41637,雅媽吉  日本特級味淋 500ｍｌ,雅媽吉日本特級味淋ｍｌ,,,#N/A,,,,,,,,
1869,20334,Kao護手高效去油洗碗精洋甘菊粉230ml,Kao護手高效去油洗碗精洋甘菊粉ml,,,#N/A,,,,,,,,
1870,68158,金緻奢華唇膏-磚紅步道 Soho Sizzle,金緻奢華唇膏磚紅步道SohoSizzle,,,#N/A,,,,,,,,
1871,61234,海洋拉娜 創世紀原晶極萃30ml,海洋拉娜創世紀原晶極萃ml,,,#N/A,,,,,,,,
1872,39854,魚之卷,魚之卷,,,#N/A,,,,,,,,
1873,61208,SUNCRAFT 細條冰塊矽膠模-黃,SUNCRAFT細條冰塊矽膠模黃,,,#N/A,,,,,,,,
1874,90779,YOLE,YOLE,,,#N/A,,,,,,,,
1875,38954,深見梅店,深見梅店,,,#N/A,,,,,,,,
1876,50614,雪屋 米果-輕辣,雪屋米果輕辣,,,#N/A,,,,,,,,
1877,25311,香奈兒時尚裸光果,香奈兒時尚裸光果,,,#N/A,,,,,,,,
1878,47986,海藻問屋-豆腐磨菇,海藻問屋豆腐磨菇,,,#N/A,,,,,,,,
1879,37191,NOBEL 男梅嚼糖35g,NOBEL男梅嚼糖g,,,#N/A,,,,,,,,
1880,3564,COSME DECORTE||化妝品,COSMEDECORTE||化妝品,,,#N/A,,,,,,,,
1881,73792,芋圓豆花,芋圓豆花,,,#N/A,,,,,,,,
1882,15068,高尾播州熟成蕎麵800g,高尾播州熟成蕎麵g,,,#N/A,,,,,,,,
1883,99694,MNTV酪梨油-噴霧式 200ML,MNTV酪梨油噴霧式ML,,,#N/A,,,,,,,,
1884,26687,四季鮮果繽紛拼盤,四季鮮果繽紛拼盤,,,#N/A,,,,,,,,
1885,97898,正哲礦鹽蘇打餅-台式麻辣風味 380,正哲礦鹽蘇打餅台式麻辣風味,,,#N/A,,,,,,,,
1886,92249,HIS CAFE醇熟咖啡CAN185,HISCAFE醇熟咖啡CAN,,,#N/A,,,,,,,,
1887,31910,VS3379-ZO-LL,VSZOLL,,,#N/A,,,,,,,,
1888,8468,搶眼造型眉筆#002,搶眼造型眉筆#,,,#N/A,,,,,,,,
1889,9611,一抹完美遮瑕筆-暖象牙米,一抹完美遮瑕筆暖象牙米,,,#N/A,,,,,,,,
1890,72710,小滷青蔬,小滷青蔬,,,#N/A,,,,,,,,
1891,31908,義MNTV玄米油 750ML,義MNTV玄米油ML,,,#N/A,,,,,,,,
1892,40652,Tino酒精濕巾80抽,Tino酒精濕巾抽,,,#N/A,,,,,,,,
1893,81990,Seikocoffee鑑定士濾式咖啡192g,Seikocoffee鑑定士濾式咖啡g,,,#N/A,,,,,,,,
1894,79444,SNG紅葡萄風味果汁飲料380ml,SNG紅葡萄風味果汁飲料ml,,,#N/A,,,,,,,,
1895,44974,優白柔膚水清爽型,優白柔膚水清爽型,,,#N/A,,,,,,,,
1896,79986,香奈兒時尚恆采指甲油-#913永恆,香奈兒時尚恆采指甲油#永恆,,,#N/A,,,,,,,,
1897,5633,蘭陽有機青椒,蘭陽有機青椒,,,#N/A,,,,,,,,
1898,22316,カルピス 可爾必思-煉乳草莓風味 5,カルピス可爾必思煉乳草莓風味,,,#N/A,,,,,,,,
1899,89215,LE COQ SPORTIF(公雞)||運動催現,LECOQSPORTIF||運動催現,,,#N/A,,,,,,,,
1900,16625,號角馬爾貝紅葡萄酒750ml,號角馬爾貝紅葡萄酒ml,,,#N/A,,,,,,,,
1901,13905,Lotte 樂天粒粒葡萄汁238ml,Lotte樂天粒粒葡萄汁ml,,,#N/A,,,,,,,,
1902,72334,樂事神戶厚切牛排洋芋,樂事神戶厚切牛排洋芋,,,#N/A,,,,,,,,
1903,14796,花生省魔術,花生省魔術,,,#N/A,,,,,,,,
1904,11384,比菲多軟糖(草莓),比菲多軟糖,,,#N/A,,,,,,,,
1905,62933,早川5連水果汽水糖,早川連水果汽水糖,,,#N/A,,,,,,,,
1906,106464,舒潔捲筒6入#216,舒潔捲筒入#,,,#N/A,,,,,,,,
1907,10583,日東皇家奶茶,日東皇家奶茶,,,#N/A,,,,,,,,
1908,100816,義大利甜蜜聖誕氣泡酒,義大利甜蜜聖誕氣泡酒,,,#N/A,,,,,,,,
1909,47871,Delicious蛋黃美奶滋235g,Delicious蛋黃美奶滋g,,,#N/A,,,,,,,,
1910,49877,慧盈實業有限公司,慧盈實業有限公司,,,#N/A,,,,,,,,
1911,10096,多維他麥脆餅-羅勒蕃茄130g18入,多維他麥脆餅羅勒蕃茄g入,,,#N/A,,,,,,,,
1912,38680,茶葉用蛋盒裝(10入裝),茶葉用蛋盒裝,,,#N/A,,,,,,,,
1913,88101,AS||女鞋,AS||女鞋,,,#N/A,,,,,,,,
1914,67192,亞莉佳氣泡礦泉水 1000ml,亞莉佳氣泡礦泉水ml,,,#N/A,,,,,,,,
1915,61335,善存成人醫用口罩-繽紛小花25入,善存成人醫用口罩繽紛小花入,,,#N/A,,,,,,,,
1916,11260,CO-NI,CONI,,,#N/A,,,,,,,,
1917,38543,SANDWITCH,SANDWITCH,,,#N/A,,,,,,,,
1918,6909,延壽堂手工純黑糖粒罐300g,延壽堂手工純黑糖粒罐g,,,#N/A,,,,,,,,
1919,33379,迪奧 J'ADORE淡香,迪奧J'ADORE淡香,,,#N/A,,,,,,,,
1920,25527,武士道濃郁咖啡227g,武士道濃郁咖啡g,,,#N/A,,,,,,,,
1921,55898,清炒蒜香蛤蜊義大利麵,清炒蒜香蛤蜊義大利麵,,,#N/A,,,,,,,,
1922,1998,萊佳哈斯餅(香草) 45G,萊佳哈斯餅G,,,#N/A,,,,,,,,
1923,80754,萬能立體眉盤-LINGERING,萬能立體眉盤LINGERING,,,#N/A,,,,,,,,
1924,61235,絕對完美唇膏(艾蜜莉在巴黎限定版)-274,絕對完美唇膏,,,#N/A,,,,,,,,
1925,89502,品菓希臘式濃縮優格-蜂蜜脆片145G,品菓希臘式濃縮優格蜂蜜脆片G,,,#N/A,,,,,,,,
1926,56637,姑姑茶葉蛋 盒裝 辣味 10顆入,姑姑茶葉蛋盒裝辣味顆入,,,#N/A,,,,,,,,
1927,4953,干貝ＸＯ醬黃金蛋炒飯,干貝ＸＯ醬黃金蛋炒飯,,,#N/A,,,,,,,,
1928,52787,冉冉||飾品、配件雜貨類,冉冉||飾品、配件雜貨類,,,#N/A,,,,,,,,
1929,40234,中田紀州果實入梅酒84ml,中田紀州果實入梅酒ml,,,#N/A,,,,,,,,
1930,17356,MR.咖哩-食釀餐飲,MR咖哩食釀餐飲,,,#N/A,,,,,,,,
1931,70496,NBB180 無鋼圈-青藍紫-L-D,NBB無鋼圈青藍紫LD,,,#N/A,,,,,,,,
1932,27174,香奈兒COCO星綻唇膏- #114光采,香奈兒COCO星綻唇膏#光采,,,#N/A,,,,,,,,
1933,62529,西班牙CARMENCITA義大利麵＆,西班牙CARMENCITA義大利麵＆,,,#N/A,,,,,,,,
1934,91216,有機莧菜,有機莧菜,,,#N/A,,,,,,,,
1935,63444,金木馬-世奇國際,金木馬世奇國際,,,#N/A,,,,,,,,
1936,103378,今日蜜麻花270g,今日蜜麻花g,,,#N/A,,,,,,,,
1937,23471,車用擴香蕊心 -,車用擴香蕊心,,,#N/A,,,,,,,,
1938,5716,夢特嬌,夢特嬌,,,#N/A,,,,,,,,
1939,55069,汎森,汎森,,,#N/A,,,,,,,,
1940,75278,ACE SUPER KIDS維他命D軟糖,ACESUPERKIDS維他命D軟糖,,,#N/A,,,,,,,,
1941,19519,M.A.C||化妝品,MAC||化妝品,,,#N/A,,,,,,,,
1942,56335,鄉田有機芫荽,鄉田有機芫荽,,,#N/A,,,,,,,,
1943,103271,英國Tiptree綜合柑橘果醬340g,英國Tiptree綜合柑橘果醬g,,,#N/A,,,,,,,,
1944,61369,薑燒牛五花丼(熟),薑燒牛五花丼,,,#N/A,,,,,,,,
1945,100264,德洋薰衣草麵包360g,德洋薰衣草麵包g,,,#N/A,,,,,,,,
1946,42317,瑞士蓮 極醇系列-100 黑巧,瑞士蓮極醇系列黑巧,,,#N/A,,,,,,,,
1947,25241,履歷紫心地瓜600g,履歷紫心地瓜g,,,#N/A,,,,,,,,
1948,17647,SUN PLUS 生芋蒟蒻球300g,SUNPLUS生芋蒟蒻球g,,,#N/A,,,,,,,,
1949,45744,VB3666-C-SJ-70,VBCSJ,,,#N/A,,,,,,,,
1950,63819,香奈兒超炫耀釉光唇萃 -#75忠實,香奈兒超炫耀釉光唇萃#忠實,,,#N/A,,,,,,,,
1951,24555,*大眼蝦 紐澳良辣雞風味蝦餅60G,大眼蝦紐澳良辣雞風味蝦餅G,,,#N/A,,,,,,,,
1952,46170,普格義式香腸大蒜口味義大利麵醬,普格義式香腸大蒜口味義大利麵醬,,,#N/A,,,,,,,,
1953,4647,京懷石味噌650g,京懷石味噌g,,,#N/A,,,,,,,,
1954,64534,春日井魷魚球,春日井魷魚球,,,#N/A,,,,,,,,
1955,39810,青木善光寺白生味噌500g,青木善光寺白生味噌g,,,#N/A,,,,,,,,
1956,44594,ORIGINS||化妝品區,ORIGINS||化妝品區,,,#N/A,,,,,,,,
1957,56630,東洋三溫糖1Kg,東洋三溫糖Kg,,,#N/A,,,,,,,,
1958,42460,小磨坊洋香菜葉9g,小磨坊洋香菜葉g,,,#N/A,,,,,,,,
1959,61373,香奈兒珍珠光感TXC超淨白卸妝凝膠 150ml,香奈兒珍珠光感TC超淨白卸妝凝膠ml,,,#N/A,,,,,,,,
1960,22505,比利時藍舶細海鹽1kg,比利時藍舶細海鹽kg,,,#N/A,,,,,,,,
1961,92477,MAILLE迪戎芥茉醬 215G,MAILLE迪戎芥茉醬G,,,#N/A,,,,,,,,
1962,82023,海帶芽,海帶芽,,,#N/A,,,,,,,,
1963,15526,Kanro Pure葡萄軟糖56g,KanroPure葡萄軟糖g,,,#N/A,,,,,,,,
1964,72822,義美 錫蘭紅茶600,義美錫蘭紅茶,,,#N/A,,,,,,,,
1965,3894,喬名巧克力,喬名巧克力,,,#N/A,,,,,,,,
1966,45338,FARMERS農夫聯盟希臘原味,FARMERS農夫聯盟希臘原味,,,#N/A,,,,,,,,
1967,80155,金吾堂甘口醬油米果7枚(12) 10,金吾堂甘口醬油米果枚,,,#N/A,,,,,,,,
1968,28245,讚岐大膳拉麵白上湯豚骨風味3食入,讚岐大膳拉麵白上湯豚骨風味食入,,,#N/A,,,,,,,,
1969,58102,午茶夫人 玫瑰紅棗枸杞茶 40G,午茶夫人玫瑰紅棗枸杞茶G,,,#N/A,,,,,,,,
1970,12054,迪奧 精萃再生花,迪奧精萃再生花,,,#N/A,,,,,,,,
1971,39250,美味特級初榨酪梨油250ml,美味特級初榨酪梨油ml,,,#N/A,,,,,,,,
1972,63064,晶采妍色指甲油-134 限定,晶采妍色指甲油限定,,,#N/A,,,,,,,,
1973,73247,百香果馬丁尼700 ML,百香果馬丁尼ML,,,#N/A,,,,,,,,
1974,60264,黑松C{C檸檬口味汽泡飲500ml,黑松C,,,#N/A,,,,,,,,
1975,59306,萊康有機綜合水果夾心糖,萊康有機綜合水果夾心糖,,,#N/A,,,,,,,,
1976,25741,*北日本 抹茶帆船餅乾家庭包,北日本抹茶帆船餅乾家庭包,,,#N/A,,,,,,,,
1977,84394,MAC x L 限量版-超激光炫彩餅,MACL限量版超激光炫彩餅,,,#N/A,,,,,,,,
1978,25679,灣盛購物車(派員),灣盛購物車,,,#N/A,,,,,,,,
1979,55183,美國安格斯牛嫩火鍋片,美國安格斯牛嫩火鍋片,,,#N/A,,,,,,,,
1980,73332,囍瑞有機瑪卡薑黑巧克力100g,囍瑞有機瑪卡薑黑巧克力g,,,#N/A,,,,,,,,
1981,104178,Macro天然義大利海鹽450g,Macro天然義大利海鹽g,,,#N/A,,,,,,,,
1982,90888,勻淨UV超防禦潤,勻淨UV超防禦潤,,,#N/A,,,,,,,,
1983,90219,星太郎麻辣火鍋風味超寬條餅70g,星太郎麻辣火鍋風味超寬條餅g,,,#N/A,,,,,,,,
1984,66299,紐奧良烤半雞,紐奧良烤半雞,,,#N/A,,,,,,,,
1985,16209,海邊走走 手工夾餡花生蛋捲罐裝 8入,海邊走走手工夾餡花生蛋捲罐裝入,,,#N/A,,,,,,,,
1986,103261,萊雅||婦雜特賣,萊雅||婦雜特賣,,,#N/A,,,,,,,,
1987,65274,摩登COCO淡香水-100ML,摩登COCO淡香水ML,,,#N/A,,,,,,,,
1988,50619,紐西蘭陽光金色奇異果22y,紐西蘭陽光金色奇異果y,,,#N/A,,,,,,,,
1989,33827,半天水鮮剖純椰汁,半天水鮮剖純椰汁,,,#N/A,,,,,,,,
1990,104608,IF,IF,,,#N/A,,,,,,,,
1991,43569,德國Sodasan 地板清潔劑(檀木,德國Sodasan地板清潔劑,,,#N/A,,,,,,,,
1992,25600,*茱莉詩金典比利時綜合餅乾禮盒 25,茱莉詩金典比利時綜合餅乾禮盒,,,#N/A,,,,,,,,
1993,71836,玫翠思馬鞭草 檸檬馬賽液,玫翠思馬鞭草檸檬馬賽液,,,#N/A,,,,,,,,
1994,17194,總統牌含鹽奶油盒250g,總統牌含鹽奶油盒g,,,#N/A,,,,,,,,
1995,44840,DP05||麵包,DP||麵包,,,#N/A,,,,,,,,
1996,37692,光州-辛辣霜降白菜 900G,光州辛辣霜降白菜G,,,#N/A,,,,,,,,
1997,63413,無添加福神漬,無添加福神漬,,,#N/A,,,,,,,,
1998,14453,Mega Harvest 什錦水果穀,MegaHarvest什錦水果穀,,,#N/A,,,,,,,,
1999,60756,究好豬-五花肉燒烤片,究好豬五花肉燒烤片,,,#N/A,,,,,,,,
2000,44595,鑽鎰-Hello,鑽鎰Hello,,,#N/A,,,,,,,,
2001,6910,MNTV特級初榨橄欖油噴霧式(蒜味),MNTV特級初榨橄欖油噴霧式,,,#N/A,,,,,,,,
2002,8676,KipLing||飾品、配件雜貨類,KipLing||飾品、配件雜貨類,,,#N/A,,,,,,,,
2003,21094,和田順沖繩黑糖鮮奶酪130g,和田順沖繩黑糖鮮奶酪g,,,#N/A,,,,,,,,
2004,51374,長谷川匠六??茶400g,長谷川匠六??茶g,,,#N/A,,,,,,,,
2005,71198,連得堂雞蛋煎餅,連得堂雞蛋煎餅,,,#N/A,,,,,,,,
2006,16868,停車費,停車費,,,#N/A,,,,,,,,
2007,25183,迪奧逆時能量超彈,迪奧逆時能量超彈,,,#N/A,,,,,,,,
2008,69441,自然滋味玉米濃湯洋芋,自然滋味玉米濃湯洋芋,,,#N/A,,,,,,,,
2009,72205,萊可榛果迷你捲心酥125g,萊可榛果迷你捲心酥g,,,#N/A,,,,,,,,
2010,104419,樂事法式香料烤雞口味洋芋片,樂事法式香料烤雞口味洋芋片,,,#N/A,,,,,,,,
2011,86628,ESKA愛斯卡加拿大 天然冰川水50,ESKA愛斯卡加拿大天然冰川水,,,#N/A,,,,,,,,
2012,4877,綠豆豆花,綠豆豆花,,,#N/A,,,,,,,,
2013,54464,好事來花生 米花荖 200克,好事來花生米花荖克,,,#N/A,,,,,,,,
2014,79157,香芹籽抗氧化活膚調理液-200ml,香芹籽抗氧化活膚調理液ml,,,#N/A,,,,,,,,
2015,20729,八幡屋3倍激辛辣椒粉12g,八幡屋倍激辛辣椒粉g,,,#N/A,,,,,,,,
2016,14478,歡樂屋||休閒服 用品,歡樂屋||休閒服用品,,,#N/A,,,,,,,,
2017,8913,思薇爾SWEAR||國產內衣,思薇爾SWEAR||國產內衣,,,#N/A,,,,,,,,
2018,36476,農心牛骨湯麵,農心牛骨湯麵,,,#N/A,,,,,,,,
2019,45123,鑫福吉團,鑫福吉團,,,#N/A,,,,,,,,
2020,89761,樹頂100％葡萄綜合果汁300ml,樹頂葡萄綜合果汁ml,,,#N/A,,,,,,,,
2021,104753,(吊)大成舒迷雞胸肉 (日式鹽花),大成舒迷雞胸肉,,,#N/A,,,,,,,,
2022,42857,Miro.lu 韓式超輕量髮捲組-6,Mirolu韓式超輕量髮捲組,,,#N/A,,,,,,,,
2023,15799,NOL 趣味調色盤入浴錠(彩虹),NOL趣味調色盤入浴錠,,,#N/A,,,,,,,,
2024,55145,冠英,冠英,,,#N/A,,,,,,,,
2025,35789,王品餐飲股份有限公司,王品餐飲股份有限公司,,,#N/A,,,,,,,,
2026,15143,隆昌動福初卵蛋-紅,隆昌動福初卵蛋紅,,,#N/A,,,,,,,,
2027,54158,綠豆芽,綠豆芽,,,#N/A,,,,,,,,
2028,97254,味噌腰內定食(小),味噌腰內定食,,,#N/A,,,,,,,,
2029,70419,真空咖哩包,真空咖哩包,,,#N/A,,,,,,,,
2030,45409,紅心(大份),紅心,,,#N/A,,,,,,,,
2031,34253,BullDog芝麻豬排醬300g,BullDog芝麻豬排醬g,,,#N/A,,,,,,,,
2032,11117,本家生機黃金豆包150g,本家生機黃金豆包g,,,#N/A,,,,,,,,
2033,86599,湖池屋4連洋芋片(海苔),湖池屋連洋芋片,,,#N/A,,,,,,,,
2034,5874,肌膚之鑰裸紗光采粉餅海綿,肌膚之鑰裸紗光采粉餅海綿,,,#N/A,,,,,,,,
2035,92143,大冰仙女醇奶茶,大冰仙女醇奶茶,,,#N/A,,,,,,,,
2036,69142,JO MALONE LONDON 無花果與荷花香水-100ml,JOMALONELONDON無花果與荷花香水ml,,,#N/A,,,,,,,,
2037,48264,歐納丘純天然美國加州杏仁,歐納丘純天然美國加州杏仁,,,#N/A,,,,,,,,
2038,57703,6000店-大熱拿(第3杯1折),店大熱拿,,,#N/A,,,,,,,,
2039,1165,絕對完美黃金玫瑰修護眼霜,絕對完美黃金玫瑰修護眼霜,,,#N/A,,,,,,,,
2040,20342,珍珍魷魚絲,珍珍魷魚絲,,,#N/A,,,,,,,,
2041,48654,農心鮮蝦條原味75g,農心鮮蝦條原味g,,,#N/A,,,,,,,,
2042,28204,arau.愛寶樂溫和沐浴慕斯,arau愛寶樂溫和沐浴慕斯,,,#N/A,,,,,,,,
2043,14190,NS2360-BL-L,NSBLL,,,#N/A,,,,,,,,
2044,46297,味好美羅勒葉17g,味好美羅勒葉g,,,#N/A,,,,,,,,
2045,56237,1.日式茄汁/咖哩蛋包飯,日式茄汁咖哩蛋包飯,,,#N/A,,,,,,,,
2046,6462,左營劉家-酸菜白肉火鍋,左營劉家酸菜白肉火鍋,,,#N/A,,,,,,,,
2047,61314,永禎醋飲-特價品,永禎醋飲特價品,,,#N/A,,,,,,,,
2048,39337,優生酒精濕巾80抽(超厚型)抗菌99.9%,優生酒精濕巾抽抗菌,,,#N/A,,,,,,,,
2049,95116,粉持久超級水粉餅SPF30/PA+++-07,粉持久超級水粉餅SPFPA,,,#N/A,,,,,,,,
2050,41084,好好集X海邊走走 超集海派盒,好好集海邊走走超集海派盒,,,#N/A,,,,,,,,
2051,80998,本願豆花 綜合豆花系列 50(活動),本願豆花綜合豆花系列,,,#N/A,,,,,,,,
2052,82904,IKARI壽喜燒醬245g,IKARI壽喜燒醬g,,,#N/A,,,,,,,,
2053,105104,LANCOME(忠孝)||化妝品(外販),LANCOME||化妝品,,,#N/A,,,,,,,,
2054,3775,？本元氣小魚乾,？本元氣小魚乾,,,#N/A,,,,,,,,
2055,90909,歐登堡 馬自拉切片乾酪,歐登堡馬自拉切片乾酪,,,#N/A,,,,,,,,
2056,23185,Marna 2021 限定版 小魚菜,Marna限定版小魚菜,,,#N/A,,,,,,,,
2057,8080,荷蘭煙燻乾酪100g,荷蘭煙燻乾酪g,,,#N/A,,,,,,,,
2058,68239,(吊)美威香烤鮭魚排,美威香烤鮭魚排,,,#N/A,,,,,,,,
2059,48370,騎士橋名媛 PVC拉鍊小袋,騎士橋名媛PVC拉鍊小袋,,,#N/A,,,,,,,,
2060,20669,小白熊魚板,小白熊魚板,,,#N/A,,,,,,,,
2061,35214,固特齒超細滑牙線棒50入,固特齒超細滑牙線棒入,,,#N/A,,,,,,,,
2062,9051,臻品甜點三粒裝,臻品甜點三粒裝,,,#N/A,,,,,,,,
2063,45480,格力高9袋入百琪草莓棒,格力高袋入百琪草莓棒,,,#N/A,,,,,,,,
2064,85408,酷聖石35元,酷聖石元,,,#N/A,,,,,,,,
2065,40644,▲Beyond meat 未來迷你漢,▲Beyondmeat未來迷你漢,,,#N/A,,,,,,,,
2066,91550,極致鑽石光眼影-Rich Sparkle Moonstone,極致鑽石光眼影RichSparkleMoonstone,,,#N/A,,,,,,,,
2067,102400,農心泡菜拉麵,農心泡菜拉麵,,,#N/A,,,,,,,,
2068,92223,天仁茉香綠茶18入,天仁茉香綠茶入,,,#N/A,,,,,,,,
2069,23568,興隆紡織||3F家電寢具百貨商品,興隆紡織||F家電寢具百貨商品,,,#N/A,,,,,,,,
2070,34390,維朵花生葡萄乾牛奶巧克力100g,維朵花生葡萄乾牛奶巧克力g,,,#N/A,,,,,,,,
2071,68587,味島 香鬆鰹魚,味島香鬆鰹魚,,,#N/A,,,,,,,,
2072,1195,維朵80%黑巧克,維朵黑巧克,,,#N/A,,,,,,,,
2073,95187,NISSHIN香蕉切片蛋糕100g,NISSHIN香蕉切片蛋糕g,,,#N/A,,,,,,,,
2074,74428,MIT台灣製多功能噴瓶50ML TB,MIT台灣製多功能噴瓶MLTB,,,#N/A,,,,,,,,
2075,110,食天下,食天下,,,#N/A,,,,,,,,
2076,103362,九鬼深煎黑芝麻粒,九鬼深煎黑芝麻粒,,,#N/A,,,,,,,,
2077,27580,時尚專業唇膏,時尚專業唇膏,,,#N/A,,,,,,,,
2078,103002,豪華雙龍海鮮鍋(四),豪華雙龍海鮮鍋,,,#N/A,,,,,,,,
2079,101387,SNG香醇新萃咖啡185ml,SNG香醇新萃咖啡ml,,,#N/A,,,,,,,,
2080,68,JUST GOLD -工資,JUSTGOLD工資,,,#N/A,,,,,,,,
2081,103846,米罐子短梗米 800G,米罐子短梗米G,,,#N/A,,,,,,,,
2082,43028,77芝麻乳加,芝麻乳加,,,#N/A,,,,,,,,
2083,48363,洛神花康普茶300ML,洛神花康普茶ML,,,#N/A,,,,,,,,
2084,97342,香奈兒超炫耀柔霧水唇露-#842唯一,香奈兒超炫耀柔霧水唇露#唯一,,,#N/A,,,,,,,,
2085,87409,稻葉金黃玉米粒單罐300g,稻葉金黃玉米粒單罐g,,,#N/A,,,,,,,,
2086,247,多力多滋迷你脆黃金起司味玉米片,多力多滋迷你脆黃金起司味玉米片,,,#N/A,,,,,,,,
2087,93329,安佳原味12片,安佳原味片,,,#N/A,,,,,,,,
2088,6491,黑豬+卡滋豬排,黑豬卡滋豬排,,,#N/A,,,,,,,,
2089,44363,香菇鑲肉,香菇鑲肉,,,#N/A,,,,,,,,
2090,80293,東屋壽司,東屋壽司,,,#N/A,,,,,,,,
2091,81346,山本 甘樂京,山本甘樂京,,,#N/A,,,,,,,,
2092,49046,^KIRIN午後紅茶-檸檬紅茶三入組,^KIRIN午後紅茶檸檬紅茶三入組,,,#N/A,,,,,,,,
2093,41020,E002507 風格自在系列 涼感無痕中腰平口內褲-青石綠-L,E風格自在系列涼感無痕中腰平口內褲青石綠L,,,#N/A,,,,,,,,
2094,63715,Lorenz 多,Lorenz多,,,#N/A,,,,,,,,
2095,49291,KIRIN一番搾啤酒 鮮摘啤酒花,KIRIN一番搾啤酒鮮摘啤酒花,,,#N/A,,,,,,,,
2096,61898,左岸咖啡館拿鐵240ml(杯),左岸咖啡館拿鐵ml,,,#N/A,,,,,,,,
2097,69697,(紅)紅燒元蹄,紅燒元蹄,,,#N/A,,,,,,,,
2098,71980,御多福||中日陶瓷,御多福||中日陶瓷,,,#N/A,,,,,,,,
2099,14365,芝麻豆漿( 小),芝麻豆漿,,,#N/A,,,,,,,,
2100,95286,ORION海苔海洋動物造型餅40g,ORION海苔海洋動物造型餅g,,,#N/A,,,,,,,,
2101,95719,西班牙里斯卡窖藏級紅葡萄酒,西班牙里斯卡窖藏級紅葡萄酒,,,#N/A,,,,,,,,
2102,46998,LAY'S碳烤,LAY'S碳烤,,,#N/A,,,,,,,,
2103,102626,SEIKA 生薑糖 10粒,SEIKA生薑糖粒,,,#N/A,,,,,,,,
2104,54204,無色限緞光極潤唇,無色限緞光極潤唇,,,#N/A,,,,,,,,
2105,43512,(當)uni純水330ml,uni純水ml,,,#N/A,,,,,,,,
2106,21631,PEZ 貝思水果糖八條入 68G,PEZ貝思水果糖八條入G,,,#N/A,,,,,,,,
2107,27131,單顆起司蛋糕(巧克力),單顆起司蛋糕,,,#N/A,,,,,,,,
2108,97610,3.蛤蜊烏龍(大),蛤蜊烏龍,,,#N/A,,,,,,,,
2109,1500,萊可格紋千層酥135g,萊可格紋千層酥g,,,#N/A,,,,,,,,
2110,91190,SAUVAGE曠野之心香氛-100ml,SAUVAGE曠野之心香氛ml,,,#N/A,,,,,,,,
2111,36277,大分綠茶275ml,大分綠茶ml,,,#N/A,,,,,,,,
2112,29280,Hagoromo通心麵-彎管狀100g,Hagoromo通心麵彎管狀g,,,#N/A,,,,,,,,
2113,101631,獅王細毛牙刷 標準4列,獅王細毛牙刷標準列,,,#N/A,,,,,,,,
2114,41516,迪奧豐漾護唇精華,迪奧豐漾護唇精華,,,#N/A,,,,,,,,
2115,20355,無極限超時輕粉底-584,無極限超時輕粉底,,,#N/A,,,,,,,,
2116,76838,比得兔奶油酥餅150g,比得兔奶油酥餅g,,,#N/A,,,,,,,,
2117,41543,首塢爾-詩學,首塢爾詩學,,,#N/A,,,,,,,,
2118,81377,檸檬香蜂草保濕卸妝水250ml,檸檬香蜂草保濕卸妝水ml,,,#N/A,,,,,,,,
2119,67757,藍鑽BLUE DIAMOND杏仁-卡,藍鑽BLUEDIAMOND杏仁卡,,,#N/A,,,,,,,,
2120,85266,紐西蘭樂淇蘋果,紐西蘭樂淇蘋果,,,#N/A,,,,,,,,
2121,49560,酷彩法廚,酷彩法廚,,,#N/A,,,,,,,,
2122,58692,梅山茶油生產合作社 梅山頂級苦茶油 小 250毫升,梅山茶油生產合作社梅山頂級苦茶油小毫升,,,#N/A,,,,,,,,
2123,52438,墨西哥捲餅風味玉米餅58g,墨西哥捲餅風味玉米餅g,,,#N/A,,,,,,,,
2124,7607,芝久保生乳捲,芝久保生乳捲,,,#N/A,,,,,,,,
